incident_id,delivery_id,incident_date,incident_type,resolution_status,delivery_status
INC005236,D0023512,2025-06-23,Late delivery,Resolved,VALID
INC005237,D0023514,2025-06-06,Lost parcel,Resolved,VALID
INC005238,D0023517,2025-06-21,Damaged parcel,Resolved,VALID
INC005239,D0023521,2025-06-12,Wrong address,Resolved,VALID
INC005240,D0023523,2025-06-23,Customer complaint,Resolved,VALID
INC005241,D0023526,2025-06-03,Late delivery,Pending,VALID
INC005242,D0023536,2025-06-28,Customer complaint,Resolved,VALID
INC005243,D0023541,2025-06-27,Late delivery,Resolved,VALID
INC005244,D0023542,2025-06-01,Lost parcel,Escalated,VALID
INC005245,D0023555,2025-06-06,Customer complaint,Resolved,VALID
INC005246,D0023560,2024-10-24,Vehicle breakdown,Resolved,VALID
INC005247,D0023566,2024-10-02,Lost parcel,Resolved,VALID
INC005248,D0023584,2024-10-19,Late delivery,Resolved,VALID
INC005249,D0023585,2024-10-14,Wrong address,Escalated,VALID
INC005250,D0023586,2024-10-16,Vehicle breakdown,Resolved,VALID
INC005251,D0023589,2024-10-23,Damaged parcel,Resolved,VALID
INC005252,D0023593,2024-10-13,Customer complaint,Escalated,VALID
INC005253,D0023598,2024-10-11,Wrong address,Resolved,VALID
INC005254,D0023607,2024-10-10,Lost parcel,Resolved,VALID
INC005255,D0023611,2024-10-30,Damaged parcel,Resolved,VALID
INC005256,D0023617,2024-10-22,Wrong address,Resolved,VALID
INC005257,D0023620,2024-10-13,Customer complaint,Resolved,VALID
INC005258,D0023623,2024-10-28,Damaged parcel,Pending,VALID
INC005259,D0023640,2024-10-03,Vehicle breakdown,Resolved,VALID
INC005260,D0023644,2024-10-28,Damaged parcel,Resolved,VALID
INC005261,D0023650,2024-10-04,Damaged parcel,Resolved,VALID
INC005262,D0023651,2024-10-29,Vehicle breakdown,Escalated,VALID
INC005263,D0023653,2024-10-11,Lost parcel,Resolved,VALID
INC005264,D0023656,2024-10-07,Late delivery,Resolved,VALID
INC005265,D0023662,2024-10-28,Wrong address,Resolved,VALID
INC005266,D0023664,2024-10-03,Customer complaint,Resolved,VALID
INC005267,D0023666,2024-10-28,Late delivery,Resolved,VALID
INC005268,D0023667,2024-10-20,Wrong address,Resolved,VALID
INC005269,D0023669,2024-10-12,Damaged parcel,Resolved,VALID
INC005270,D0023674,2024-10-03,Wrong address,Resolved,VALID
INC005271,D0023677,2024-10-07,Vehicle breakdown,Pending,VALID
INC005272,D0023679,2024-10-28,Wrong address,Resolved,VALID
INC005273,D0023680,2024-10-27,Vehicle breakdown,Resolved,VALID
INC005274,D0023684,2024-10-23,Customer complaint,Resolved,VALID
INC005275,D0023695,2024-10-27,Customer complaint,Resolved,VALID
INC005276,D0023697,2024-10-19,Damaged parcel,Resolved,VALID
INC005277,D0023698,2024-10-26,Late delivery,Resolved,VALID
INC005278,D0023705,2024-10-15,Vehicle breakdown,Escalated,VALID
INC005279,D0023711,2024-10-13,Lost parcel,Resolved,VALID
INC005280,D0023713,2024-10-01,Wrong address,Resolved,VALID
INC005281,D0023714,2024-10-01,Customer complaint,Resolved,VALID
INC005282,D0023717,2024-10-16,Damaged parcel,Resolved,VALID
INC005283,D0023718,2024-10-12,Damaged parcel,Resolved,VALID
INC005284,D0023720,2024-10-13,Wrong address,Resolved,VALID
INC005285,D0023723,2024-10-01,Vehicle breakdown,Resolved,VALID
INC005286,D0023724,2024-10-04,Damaged parcel,Resolved,VALID
INC005287,D0023728,2024-10-11,Damaged parcel,Resolved,VALID
INC005288,D0023729,2024-10-17,Lost parcel,Resolved,VALID
INC005289,D0023732,2024-10-01,Vehicle breakdown,Resolved,VALID
INC005290,D0023740,2024-10-01,Damaged parcel,Resolved,VALID
INC005291,D0023744,2024-10-27,Late delivery,Resolved,VALID
INC005292,D0023747,2024-10-02,Wrong address,Resolved,VALID
INC005293,D0023762,2024-10-03,Customer complaint,Resolved,VALID
INC005294,D0023770,2024-10-01,Wrong address,Resolved,VALID
INC005295,D0023771,2024-10-22,Late delivery,Resolved,VALID
INC005296,D0023774,2024-10-20,Damaged parcel,Escalated,VALID
INC005297,D0023781,2024-10-04,Damaged parcel,Resolved,VALID
INC005298,D0023783,2024-10-20,Wrong address,Pending,VALID
INC005299,D0023784,2024-10-31,Customer complaint,Resolved,VALID
INC005300,D0023785,2024-10-17,Customer complaint,Escalated,VALID
INC005301,D0023786,2024-10-07,Customer complaint,Resolved,VALID
INC005302,D0023790,2024-10-15,Vehicle breakdown,Resolved,VALID
INC005303,D0023791,2024-10-16,Customer complaint,Escalated,VALID
INC005304,D0023792,2024-10-20,Wrong address,Resolved,VALID
INC005305,D0023793,2024-10-08,Customer complaint,Resolved,VALID
INC005306,D0023799,2024-10-09,Late delivery,Resolved,VALID
INC005307,D0023807,2024-10-31,Late delivery,Resolved,VALID
INC005308,D0023812,2024-10-04,Vehicle breakdown,Escalated,VALID
INC005309,D0023817,2024-10-09,Damaged parcel,Resolved,VALID
INC005310,D0023820,2024-10-03,Wrong address,Resolved,VALID
INC005311,D0023822,2024-10-04,Wrong address,Resolved,VALID
INC005312,D0023830,2024-10-24,Lost parcel,Resolved,VALID
INC005313,D0023831,2024-10-31,Vehicle breakdown,Resolved,VALID
INC005314,D0023834,2024-10-24,Vehicle breakdown,Resolved,VALID
INC005315,D0023836,2024-10-27,Customer complaint,Resolved,VALID
INC005316,D0023837,2024-10-19,Customer complaint,Resolved,VALID
INC005317,D0023843,2024-10-16,Vehicle breakdown,Resolved,VALID
INC005318,D0023844,2024-10-29,Wrong address,Escalated,VALID
INC005319,D0023847,2024-10-12,Customer complaint,Resolved,VALID
INC005320,D0023852,2024-10-28,Late delivery,Escalated,VALID
INC005321,D0023854,2024-10-23,Damaged parcel,Resolved,VALID
INC005322,D0023862,2024-10-09,Wrong address,Resolved,VALID
INC005323,D0023863,2024-10-28,Customer complaint,Resolved,VALID
INC005324,D0023867,2024-10-08,Damaged parcel,Escalated,VALID
INC005325,D0023870,2024-10-07,Vehicle breakdown,Resolved,VALID
INC005326,D0023874,2024-10-18,Wrong address,Resolved,VALID
INC005327,D0023875,2024-10-17,Damaged parcel,Escalated,VALID
INC005328,D0023879,2024-10-02,Customer complaint,Resolved,VALID
INC005329,D0023885,2024-10-02,Vehicle breakdown,Resolved,VALID
INC005330,D0023890,2024-10-24,Wrong address,Resolved,VALID
INC005331,D0023900,2024-10-05,Damaged parcel,Resolved,VALID
INC005332,D0023906,2024-10-02,Damaged parcel,Resolved,VALID
INC005333,D0023907,2024-10-26,Customer complaint,Resolved,VALID
INC005334,D0023908,2024-10-31,Damaged parcel,Resolved,VALID
INC005335,D0023920,2024-10-30,Vehicle breakdown,Resolved,VALID
INC005336,D0023925,2024-10-29,Late delivery,Resolved,VALID
INC005337,D0023926,2024-10-27,Customer complaint,Resolved,VALID
INC005338,D0023927,2024-10-06,Lost parcel,Pending,VALID
INC005339,D0023934,2024-10-09,Customer complaint,Pending,VALID
INC005340,D0023938,2024-10-25,Customer complaint,Resolved,VALID
INC005341,D0023939,2024-10-29,Damaged parcel,Pending,VALID
INC005342,D0023949,2024-10-12,Lost parcel,Resolved,VALID
INC005343,D0023953,2024-10-23,Customer complaint,Resolved,VALID
INC005344,D0023958,2024-10-31,Customer complaint,Resolved,VALID
INC005345,D0023962,2024-10-09,Wrong address,Resolved,VALID
INC005346,D0023963,2024-10-19,Late delivery,Escalated,VALID
INC005347,D0023984,2024-10-30,Late delivery,Resolved,VALID
INC005348,D0023986,2024-10-06,Damaged parcel,Resolved,VALID
INC005349,D0023989,2024-10-12,Vehicle breakdown,Resolved,VALID
INC005350,D0023992,2024-10-08,Customer complaint,Resolved,VALID
INC005351,D0023995,2024-10-13,Late delivery,Resolved,VALID
INC005352,D0023998,2024-10-31,Vehicle breakdown,Resolved,VALID
INC005353,D0024000,2024-10-11,Customer complaint,Resolved,VALID
INC005354,D0024002,2024-10-15,Damaged parcel,Escalated,VALID
INC005355,D0024010,2024-10-27,Late delivery,Escalated,VALID
INC005356,D0024011,2024-10-14,Damaged parcel,Resolved,VALID
INC005357,D0024012,2024-10-25,Wrong address,Resolved,VALID
INC005358,D0024014,2024-10-03,Late delivery,Resolved,VALID
INC005359,D0024021,2024-10-08,Wrong address,Resolved,VALID
INC005360,D0024025,2024-10-03,Damaged parcel,Resolved,VALID
INC005361,D0024030,2024-10-27,Customer complaint,Resolved,VALID
INC005362,D0024033,2024-10-08,Vehicle breakdown,Pending,VALID
INC005363,D0024034,2024-10-24,Customer complaint,Resolved,VALID
INC005364,D0024051,2024-10-03,Customer complaint,Pending,VALID
INC005365,D0024060,2024-10-05,Vehicle breakdown,Resolved,VALID
INC005366,D0024062,2024-10-07,Late delivery,Escalated,VALID
INC005367,D0024065,2024-10-19,Vehicle breakdown,Resolved,VALID
INC005368,D0024066,2024-10-19,Vehicle breakdown,Resolved,VALID
INC005369,D0024068,2024-10-26,Late delivery,Resolved,VALID
INC005370,D0024074,2024-10-25,Customer complaint,Resolved,VALID
INC005371,D0024078,2024-10-29,Late delivery,Resolved,VALID
INC005372,D0024088,2024-10-14,Damaged parcel,Resolved,VALID
INC005373,D0024101,2024-10-15,Customer complaint,Escalated,VALID
INC005374,D0024107,2024-10-27,Damaged parcel,Resolved,VALID
INC005375,D0024108,2024-10-22,Late delivery,Pending,VALID
INC005376,D0024120,2024-10-05,Damaged parcel,Pending,VALID
INC005377,D0024125,2024-10-16,Damaged parcel,Resolved,VALID
INC005378,D0024131,2024-10-19,Lost parcel,Resolved,VALID
INC005379,D0024135,2024-10-01,Customer complaint,Pending,VALID
INC005380,D0024139,2024-10-10,Late delivery,Resolved,VALID
INC005381,D0024141,2024-10-12,Damaged parcel,Pending,VALID
INC005382,D0024142,2024-10-29,Vehicle breakdown,Pending,VALID
INC005383,D0024145,2024-10-10,Wrong address,Resolved,VALID
INC005384,D0024149,2024-10-15,Lost parcel,Resolved,VALID
INC005385,D0024154,2024-10-21,Vehicle breakdown,Resolved,VALID
INC005386,D0024156,2024-10-13,Customer complaint,Resolved,VALID
INC005387,D0024158,2024-10-21,Lost parcel,Escalated,VALID
INC005388,D0024169,2024-10-20,Late delivery,Resolved,VALID
INC005389,D0024170,2024-10-31,Wrong address,Resolved,VALID
INC005390,D0024174,2024-10-18,Customer complaint,Escalated,VALID
INC005391,D0024183,2024-10-15,Wrong address,Resolved,VALID
INC005392,D0024192,2024-10-03,Wrong address,Resolved,VALID
INC005393,D0024193,2024-10-28,Vehicle breakdown,Resolved,VALID
INC005394,D0024194,2024-10-13,Lost parcel,Resolved,VALID
INC005395,D0024195,2024-10-19,Lost parcel,Resolved,VALID
INC005396,D0024196,2024-10-03,Late delivery,Resolved,VALID
INC005397,D0024197,2024-10-19,Late delivery,Resolved,VALID
INC005398,D0024198,2024-10-17,Damaged parcel,Escalated,VALID
INC005399,D0024206,2024-10-23,Customer complaint,Resolved,VALID
INC005400,D0024225,2024-10-05,Wrong address,Escalated,VALID
INC005401,D0024229,2024-10-08,Vehicle breakdown,Resolved,VALID
INC005402,D0024231,2024-10-15,Wrong address,Resolved,VALID
INC005403,D0024245,2024-10-18,Damaged parcel,Resolved,VALID
INC005404,D0024249,2024-10-01,Wrong address,Resolved,VALID
INC005405,D0024250,2024-10-31,Late delivery,Resolved,VALID
INC005406,D0024254,2024-10-03,Customer complaint,Resolved,VALID
INC005407,D0024255,2024-10-09,Damaged parcel,Resolved,VALID
INC005408,D0024258,2024-10-19,Customer complaint,Resolved,VALID
INC005409,D0024259,2024-10-17,Lost parcel,Escalated,VALID
INC005410,D0024266,2024-10-16,Vehicle breakdown,Resolved,VALID
INC005411,D0024269,2024-10-19,Customer complaint,Resolved,VALID
INC005412,D0024276,2024-10-19,Customer complaint,Pending,VALID
INC005413,D0024277,2024-10-14,Vehicle breakdown,Resolved,VALID
INC005414,D0024284,2024-10-11,Lost parcel,Resolved,VALID
INC005415,D0024286,2024-10-14,Customer complaint,Resolved,VALID
INC005416,D0024290,2024-10-17,Damaged parcel,Resolved,VALID
INC005417,D0024295,2024-10-09,Customer complaint,Escalated,VALID
INC005418,D0024300,2024-10-03,Wrong address,Resolved,VALID
INC005419,D0024305,2024-10-29,Lost parcel,Pending,VALID
INC005420,D0024309,2024-10-21,Wrong address,Resolved,VALID
INC005421,D0024312,2024-10-21,Lost parcel,Resolved,VALID
INC005422,D0024318,2024-10-11,Damaged parcel,Resolved,VALID
INC005423,D0024326,2024-10-13,Late delivery,Pending,VALID
INC005424,D0024327,2024-10-21,Late delivery,Resolved,VALID
INC005425,D0024332,2024-10-01,Late delivery,Resolved,VALID
INC005426,D0024334,2024-10-01,Wrong address,Escalated,VALID
INC005427,D0024337,2024-10-10,Wrong address,Resolved,VALID
INC005428,D0024339,2024-10-06,Wrong address,Pending,VALID
INC005429,D0024341,2024-10-20,Wrong address,Resolved,VALID
INC005430,D0024342,2024-10-06,Vehicle breakdown,Resolved,VALID
INC005431,D0024343,2024-10-20,Vehicle breakdown,Resolved,VALID
INC005432,D0024344,2024-10-31,Vehicle breakdown,Resolved,VALID
INC005433,D0024345,2024-10-20,Late delivery,Resolved,VALID
INC005434,D0024350,2024-10-03,Late delivery,Resolved,VALID
INC005435,D0024353,2024-10-31,Customer complaint,Resolved,VALID
INC005436,D0024354,2024-10-27,Customer complaint,Resolved,VALID
INC005437,D0024355,2024-10-09,Wrong address,Resolved,VALID
INC005438,D0024357,2024-10-27,Late delivery,Resolved,VALID
INC005439,D0024360,2024-10-09,Late delivery,Resolved,VALID
INC005440,D0024368,2024-10-03,Wrong address,Resolved,VALID
INC005441,D0024379,2024-10-15,Damaged parcel,Escalated,VALID
INC005442,D0024383,2024-10-18,Damaged parcel,Escalated,VALID
INC005443,D0024385,2024-10-09,Damaged parcel,Resolved,VALID
INC005444,D0024388,2024-10-27,Damaged parcel,Resolved,VALID
INC005445,D0024392,2024-10-14,Wrong address,Resolved,VALID
INC005446,D0024395,2024-10-02,Damaged parcel,Resolved,VALID
INC005447,D0024399,2024-10-14,Late delivery,Resolved,VALID
INC005448,D0024401,2024-10-27,Customer complaint,Pending,VALID
INC005449,D0024402,2024-10-31,Customer complaint,Pending,VALID
INC005450,D0024407,2024-10-04,Wrong address,Resolved,VALID
INC005451,D0024409,2024-10-17,Damaged parcel,Resolved,VALID
INC005452,D0024410,2024-10-07,Wrong address,Pending,VALID
INC005453,D0024412,2024-10-06,Customer complaint,Escalated,VALID
INC005454,D0024419,2024-10-28,Wrong address,Escalated,VALID
INC005455,D0024422,2024-10-07,Late delivery,Resolved,VALID
INC005456,D0024424,2024-10-06,Late delivery,Escalated,VALID
INC005457,D0024431,2024-10-09,Damaged parcel,Resolved,VALID
INC005458,D0024434,2024-10-25,Damaged parcel,Escalated,VALID
INC005459,D0024439,2024-10-04,Wrong address,Resolved,VALID
INC005460,D0024441,2024-10-19,Late delivery,Resolved,VALID
INC005461,D0024443,2024-10-06,Wrong address,Resolved,VALID
INC005462,D0024447,2024-10-12,Damaged parcel,Resolved,VALID
INC005463,D0024450,2024-10-31,Late delivery,Resolved,VALID
INC005464,D0024459,2024-10-23,Wrong address,Resolved,VALID
INC005465,D0024463,2024-10-03,Damaged parcel,Resolved,VALID
INC005466,D0024465,2024-10-10,Vehicle breakdown,Resolved,VALID
INC005467,D0024469,2024-10-03,Wrong address,Resolved,VALID
INC005468,D0024471,2024-10-16,Customer complaint,Pending,VALID
INC005469,D0024475,2024-10-19,Vehicle breakdown,Resolved,VALID
INC005470,D0024485,2024-10-15,Vehicle breakdown,Pending,VALID
INC005471,D0024490,2024-10-17,Wrong address,Resolved,VALID
INC005472,D0024493,2024-10-06,Lost parcel,Resolved,VALID
INC005473,D0024496,2024-10-21,Late delivery,Resolved,VALID
INC005474,D0024501,2024-10-08,Customer complaint,Resolved,VALID
INC005475,D0024502,2024-10-19,Late delivery,Resolved,VALID
INC005476,D0024507,2024-10-30,Wrong address,Resolved,VALID
INC005477,D0024513,2024-10-20,Customer complaint,Escalated,VALID
INC005478,D0024518,2024-10-17,Late delivery,Resolved,VALID
INC005479,D0024527,2024-10-29,Vehicle breakdown,Resolved,VALID
INC005480,D0024538,2024-10-19,Wrong address,Resolved,VALID
INC005481,D0024539,2024-10-23,Customer complaint,Resolved,VALID
INC005482,D0024549,2024-10-11,Wrong address,Resolved,VALID
INC005483,D0024558,2024-10-16,Late delivery,Resolved,VALID
INC005484,D0024562,2024-10-12,Vehicle breakdown,Resolved,VALID
INC005485,D0024564,2024-10-27,Damaged parcel,Resolved,VALID
INC005486,D0024565,2024-10-20,Customer complaint,Resolved,VALID
INC005487,D0024566,2024-10-11,Wrong address,Resolved,VALID
INC005488,D0024568,2024-10-12,Customer complaint,Resolved,VALID
INC005489,D0024573,2024-10-24,Damaged parcel,Resolved,VALID
INC005490,D0024574,2024-10-24,Damaged parcel,Resolved,VALID
INC005491,D0024582,2024-10-08,Vehicle breakdown,Resolved,VALID
INC005492,D0024588,2024-10-11,Late delivery,Resolved,VALID
INC005493,D0024589,2024-10-08,Damaged parcel,Resolved,VALID
INC005494,D0024590,2024-10-04,Damaged parcel,Resolved,VALID
INC005495,D0024592,2024-10-25,Late delivery,Resolved,VALID
INC005496,D0024593,2024-10-19,Vehicle breakdown,Pending,VALID
INC005497,D0024595,2024-10-01,Late delivery,Resolved,VALID
INC005498,D0024603,2024-10-20,Damaged parcel,Escalated,VALID
INC005499,D0024606,2024-10-19,Wrong address,Resolved,VALID
INC005500,D0024615,2024-10-29,Damaged parcel,Resolved,VALID
INC005501,D0024619,2024-10-07,Customer complaint,Resolved,VALID
INC005502,D0024631,2024-10-10,Damaged parcel,Resolved,VALID
INC005503,D0024634,2024-10-13,Damaged parcel,Resolved,VALID
INC005504,D0024636,2024-10-16,Customer complaint,Pending,VALID
INC005505,D0024639,2024-10-09,Late delivery,Pending,VALID
INC005506,D0024644,2024-10-02,Customer complaint,Resolved,VALID
INC005507,D0024646,2024-10-30,Late delivery,Resolved,VALID
INC005508,D0024649,2024-10-10,Lost parcel,Resolved,VALID
INC005509,D0024650,2024-10-24,Customer complaint,Resolved,VALID
INC005510,D0024663,2024-10-23,Wrong address,Resolved,VALID
INC005511,D0024666,2024-10-09,Damaged parcel,Pending,VALID
INC005512,D0024674,2024-10-04,Lost parcel,Resolved,VALID
INC005513,D0024678,2024-10-23,Wrong address,Resolved,VALID
INC005514,D0024680,2024-10-09,Customer complaint,Resolved,VALID
INC005515,D0024686,2024-10-23,Wrong address,Resolved,VALID
INC005516,D0024688,2024-10-21,Damaged parcel,Resolved,VALID
INC005517,D0024691,2024-10-09,Vehicle breakdown,Escalated,VALID
INC005518,D0024692,2024-10-10,Lost parcel,Resolved,VALID
INC005519,D0024700,2024-10-04,Vehicle breakdown,Resolved,VALID
INC005520,D0024703,2024-10-18,Customer complaint,Resolved,VALID
INC005521,D0024711,2024-10-02,Wrong address,Escalated,VALID
INC005522,D0024712,2024-10-26,Wrong address,Resolved,VALID
INC005523,D0024719,2024-10-07,Vehicle breakdown,Resolved,VALID
INC005524,D0024723,2024-10-26,Wrong address,Resolved,VALID
INC005525,D0024724,2024-10-04,Wrong address,Pending,VALID
INC005526,D0024725,2024-10-05,Vehicle breakdown,Resolved,VALID
INC005527,D0024728,2024-10-04,Vehicle breakdown,Resolved,VALID
INC005528,D0024731,2024-10-28,Late delivery,Resolved,VALID
INC005529,D0024732,2024-10-31,Wrong address,Pending,VALID
INC005530,D0024733,2024-10-30,Damaged parcel,Resolved,VALID
INC005531,D0024737,2024-10-24,Damaged parcel,Resolved,VALID
INC005532,D0024744,2024-10-14,Vehicle breakdown,Resolved,VALID
INC005533,D0024745,2024-10-06,Late delivery,Resolved,VALID
INC005534,D0024752,2024-10-10,Customer complaint,Resolved,VALID
INC005535,D0024760,2024-10-17,Vehicle breakdown,Resolved,VALID
INC005536,D0024761,2024-10-02,Damaged parcel,Resolved,VALID
INC005537,D0024763,2024-10-07,Late delivery,Escalated,VALID
INC005538,D0024767,2024-10-21,Customer complaint,Resolved,VALID
INC005539,D0024787,2024-10-16,Damaged parcel,Resolved,VALID
INC005540,D0024794,2024-10-26,Damaged parcel,Resolved,VALID
INC005541,D0024801,2024-10-11,Customer complaint,Resolved,VALID
INC005542,D0024816,2024-11-01,Damaged parcel,Resolved,VALID
INC005543,D0024817,2024-11-17,Wrong address,Escalated,VALID
INC005544,D0024832,2024-11-16,Late delivery,Escalated,VALID
INC005545,D0024835,2024-11-12,Damaged parcel,Resolved,VALID
INC005546,D0024836,2024-11-19,Late delivery,Resolved,VALID
INC005547,D0024843,2024-11-02,Vehicle breakdown,Resolved,VALID
INC005548,D0024846,2024-11-05,Customer complaint,Resolved,VALID
INC005549,D0024854,2024-11-26,Lost parcel,Pending,VALID
INC005550,D0024867,2024-11-16,Vehicle breakdown,Resolved,VALID
INC005551,D0024869,2024-11-05,Vehicle breakdown,Escalated,VALID
INC005552,D0024877,2024-11-04,Customer complaint,Resolved,VALID
INC005553,D0024880,2024-11-15,Lost parcel,Resolved,VALID
INC005554,D0024883,2024-11-08,Damaged parcel,Resolved,VALID
INC005555,D0024888,2024-11-02,Late delivery,Resolved,VALID
INC005556,D0024895,2024-11-28,Wrong address,Resolved,VALID
INC005557,D0024898,2024-11-27,Vehicle breakdown,Resolved,VALID
